,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location.latitude,location.longitude,location.human_address,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,closed_date,resolution_description,resolution_action_updated_date,address_type,facility_type,taxi_pick_up_location,vehicle_type,taxi_company_borough,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
499,50053106,2021-03-18T22:19:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),NA,10312,420 CARLTON BOULEVARD,CARLTON BOULEVARD,HALPIN AVE,WOODROW RD,NA,NA,STATEN ISLAND,NA,Open,03 STATEN ISLAND,5057750054,STATEN ISLAND,932481,140452,PHONE,Unspecified,STATEN ISLAND,40.55203288,-74.18628909,40.55203288,-74.18628909,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",10699,15,1,9,77,NA,NA,NA,ADDRESS,NA,NA,NA,NA,NA
500,50052972,2021-03-18T22:18:18.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11434,162-25 NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE,LATHAM LANE,GUY R BREWER BOULEVARD,LATHAM LANE,GUY R BREWER BOULEVARD,JAMAICA,NORTH CONDUIT AVENUE,Closed,12 QUEENS,4123180109,QUEENS,1047185,182738,ONLINE,Unspecified,QUEENS,40.66802665,-73.77313649,40.66802665,-73.77313649,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",24669,41,3,47,71,2021-03-19T00:20:10.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T04:20:14.000,NA,NA,NA,NA,NA,NA
501,50052909,2021-03-18T22:16:52.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11225,170 HAWTHORNE STREET,HAWTHORNE STREET,NA,NA,NA,NA,BROOKLYN,NA,Open,09 BROOKLYN,3050460028,BROOKLYN,996806,178845,ONLINE,Unspecified,BROOKLYN,40.65755601,-73.9547462,40.65755601,-73.9547462,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",13509,17,2,11,44,NA,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
502,50052732,2021-03-18T22:16:26.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11212,281 DUMONT AVENUE,DUMONT AVENUE,ROCKAWAY AVENUE,OSBORN STREET,ROCKAWAY AVENUE,OSBORN STREET,BROOKLYN,DUMONT AVENUE,In Progress,16 BROOKLYN,3035610001,BROOKLYN,1009638,181288,ONLINE,Unspecified,BROOKLYN,40.66423401,-73.90848847,40.66423401,-73.90848847,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",17614,55,2,17,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,50049941,2021-03-18T22:16:04.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11435,141-56 PERSHING CRESCENT,PERSHING CRESCENT,MANTON STREET,LANDER STREET,MANTON STREET,LANDER STREET,JAMAICA,PERSHING CRESCENT,In Progress,08 QUEENS,4097150169,QUEENS,1035272,198749,MOBILE,Unspecified,QUEENS,40.71204973,-73.81595821,40.71204973,-73.81595821,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",24670,25,3,24,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,50049252,2021-03-18T22:15:55.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,583 WEST  215 STREET,WEST  215 STREET,SEAMAN AVENUE,JOSEPH F HOLLAND WAY,SEAMAN AVENUE,JOSEPH F HOLLAND WAY,NEW YORK,WEST  215 STREET,Closed,12 MANHATTAN,1022500050,MANHATTAN,1006657,256927,ONLINE,Unspecified,MANHATTAN,40.87185127,-73.91898137,40.87185127,-73.91898137,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",13092,47,4,39,22,2021-03-18T22:39:42.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T02:39:44.000,NA,NA,NA,NA,NA,NA
505,50047645,2021-03-18T22:15:22.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,90-21 80 STREET,80 STREET,90 AVENUE,90 ROAD,90 AVENUE,90 ROAD,WOODHAVEN,80 STREET,Closed,09 QUEENS,4089640054,QUEENS,1022782,189778,MOBILE,Unspecified,QUEENS,40.68748967,-73.8610622,40.68748967,-73.8610622,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",24017,46,3,41,60,2021-03-18T22:51:23.000,The Police Department issued a summons in response to the complaint.,2021-03-19T02:51:28.000,NA,NA,NA,NA,NA,NA
506,50046964,2021-03-18T22:15:21.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10462,1503 METROPOLITAN AVENUE,METROPOLITAN AVENUE,NA,NA,NA,NA,BRONX,NA,Open,09 BRONX,2039447501,BRONX,1023305,245062,ONLINE,Unspecified,BRONX,40.83922747,-73.85885519,40.83922747,-73.85885519,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",11271,58,5,31,26,NA,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
507,50049022,2021-03-18T22:15:10.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10462,1910 BENEDICT AVENUE,BENEDICT AVENUE,NA,NA,NA,NA,BRONX,NA,Open,09 BRONX,2039300013,BRONX,1022942,243179,ONLINE,Unspecified,BRONX,40.83406079,-73.86017793,40.83406079,-73.86017793,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",11271,58,5,31,26,NA,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
508,50048344,2021-03-18T22:14:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10312,125 CORTELYOU AVENUE,CORTELYOU AVENUE,BARLOW AVENUE,LEVERETT AVENUE,BARLOW AVENUE,LEVERETT AVENUE,STATEN ISLAND,CORTELYOU AVENUE,Closed,03 STATEN ISLAND,5054917501,STATEN ISLAND,938645,142104,ONLINE,Unspecified,STATEN ISLAND,40.55660113,-74.16411933,40.55660113,-74.16411933,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",10699,15,1,9,76,2021-03-18T22:31:31.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T02:31:34.000,NA,NA,NA,NA,NA,NA
509,50048601,2021-03-18T22:14:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10457,2055 ANTHONY AVENUE,ANTHONY AVENUE,EAST BURNSIDE AVENUE,EAST  180 STREET,EAST BURNSIDE AVENUE,EAST  180 STREET,BRONX,ANTHONY AVENUE,Closed,05 BRONX,2031560027,BRONX,1011266,249826,MOBILE,Unspecified,BRONX,40.85234828,-73.90234491,40.85234828,-73.90234491,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",10935,6,5,22,29,2021-03-18T22:58:06.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T02:58:09.000,NA,NA,NA,NA,NA,NA
510,50050925,2021-03-18T22:14:06.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11421,80-73 90 ROAD,90 ROAD,84 STREET,84 STREET,84 STREET,84 STREET,WOODHAVEN,90 ROAD,Closed,09 QUEENS,4089640028,QUEENS,1023516,189855,MOBILE,Unspecified,QUEENS,40.68769779,-73.85841512,40.68769779,-73.85841512,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",24017,46,3,41,60,2021-03-18T22:50:51.000,The Police Department issued a summons in response to the complaint.,2021-03-19T02:50:55.000,NA,NA,NA,NA,NA,NA
511,50051690,2021-03-18T22:13:16.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11434,162-05 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,145 ROAD,145 DRIVE,145 ROAD,145 DRIVE,JAMAICA,ROCKAWAY BOULEVARD,Closed,13 QUEENS,4132810006,QUEENS,1046362,180672,MOBILE,Unspecified,QUEENS,40.66236176,-73.7761222,40.66236176,-73.7761222,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",24669,63,3,47,63,2021-03-19T00:36:52.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T04:36:56.000,NA,NA,NA,NA,NA,NA
512,50053180,2021-03-18T22:13:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10005,128 PEARL STREET,PEARL STREET,HANOVER STREET,BEAVER STREET,HANOVER STREET,BEAVER STREET,NEW YORK,PEARL STREET,Closed,01 MANHATTAN,1000317501,MANHATTAN,981840,196111,ONLINE,Unspecified,MANHATTAN,40.70495583,-74.0086922,40.70495583,-74.0086922,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",11726,56,4,32,1,2021-03-18T22:32:30.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T02:32:34.000,NA,NA,NA,NA,NA,NA
513,50051376,2021-03-18T22:13:12.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11432,89-19 171 STREET,171 STREET,89 AVENUE,90 AVENUE,89 AVENUE,90 AVENUE,JAMAICA,171 STREET,Closed,12 QUEENS,4098070073,QUEENS,1042478,197901,ONLINE,Unspecified,QUEENS,40.70967768,-73.78997282,40.70967768,-73.78997282,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",24340,41,3,6,61,2021-03-18T22:51:42.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T02:51:49.000,NA,NA,NA,NA,NA,NA
514,50048765,2021-03-18T22:13:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),NA,11223,2037 EAST    1 STREET,EAST    1 STREET,AVENUE T,AVENUE U,NA,NA,BROOKLYN,NA,Open,15 BROOKLYN,3071040527,BROOKLYN,992359,157369,PHONE,Unspecified,BROOKLYN,40.5986141,-73.97079969,40.5986141,-73.97079969,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",18183,32,2,45,36,NA,NA,NA,ADDRESS,NA,NA,NA,NA,NA
515,50050239,2021-03-18T22:13:00.000,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Musty/Stale (QA4)",NA,10469,2226 MICKLE AVENUE,MICKLE AVENUE,PELHAM PKWY N,ASTOR AVE,NA,NA,BRONX,NA,Open,11 BRONX,2043950017,BRONX,1028247,252060,PHONE,Unspecified,BRONX,40.85841164,-73.84094891,40.85841164,-73.84094891,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",11607,59,5,12,32,NA,NA,NA,ADDRESS,N/A,NA,NA,NA,NA
516,50049867,2021-03-18T22:13:00.000,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NA,10004,73 EXCHANGE PLACE,EXCHANGE PLACE,NEW ST,BEND,NA,NA,NEW YORK,NA,Open,01 MANHATTAN,1000237501,MANHATTAN,980912,196722,ONLINE,Unspecified,MANHATTAN,40.70663258,-74.01203953,40.70663258,-74.01203953,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",11726,56,4,32,1,NA,NA,NA,ADDRESS,N/A,NA,NA,NA,NA
517,50047098,2021-03-18T22:12:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,601 EAST  163 STREET,EAST  163 STREET,EAGLE AVENUE,CAULDWELL AVENUE,EAGLE AVENUE,CAULDWELL AVENUE,BRONX,EAST  163 STREET,Closed,03 BRONX,2026210032,BRONX,1009826,239419,ONLINE,Unspecified,BRONX,40.82378839,-73.90758978,40.82378839,-73.90758978,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",10934,34,5,42,25,2021-03-18T22:47:40.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T02:47:43.000,NA,NA,NA,NA,NA,NA
518,50053664,2021-03-18T22:12:42.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,27-06 QUEENS PLAZA SOUTH,QUEENS PLAZA SOUTH,27 STREET,28 STREET,27 STREET,28 STREET,LONG ISLAND CITY,QUEENS PLAZA SOUTH,Closed,02 QUEENS,4004220009,QUEENS,1000961,212564,ONLINE,Unspecified,QUEENS,40.75009984,-73.93968725,40.75009984,-73.93968725,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",16858,53,3,33,66,2021-03-18T22:49:17.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T02:49:19.000,NA,NA,NA,NA,NA,NA
519,50046736,2021-03-18T22:12:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10469,1076 EAST GUN HILL ROAD,EAST GUN HILL ROAD,LURTING AVENUE,LACONIA AVENUE,LURTING AVENUE,LACONIA AVENUE,BRONX,EAST GUN HILL ROAD,Closed,12 BRONX,2046390017,BRONX,1023992,257783,ONLINE,Unspecified,BRONX,40.8741397,-73.85629695,40.8741397,-73.85629695,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",11607,29,5,2,30,2021-03-18T22:14:57.000,The Police Department responded to the complaint and determined that police action was not necessary.,2021-03-19T02:15:00.000,NA,NA,NA,NA,NA,NA
520,50050749,2021-03-18T22:12:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,2485 DEVOE TERRACE,DEVOE TERRACE,BEND,WEST  190 STREET,BEND,WEST  190 STREET,BRONX,DEVOE TERRACE,Closed,07 BRONX,2032190105,BRONX,1010546,254386,MOBILE,Unspecified,BRONX,40.86486628,-73.90492961,40.86486628,-73.90492961,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",11606,24,5,29,34,2021-03-18T23:05:36.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-03-19T03:05:39.000,NA,NA,NA,NA,NA,NA
521,50051229,2021-03-18T22:12:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372,94-05 35 AVENUE,35 AVENUE,94 STREET,95 STREET,94 STREET,95 STREET,JACKSON HEIGHTS,35 AVENUE,Closed,03 QUEENS,4014550050,QUEENS,1019334,213641,ONLINE,Unspecified,QUEENS,40.75300212,-73.87337052,40.75300212,-73.87337052,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",14783,65,3,21,73,2021-03-18T22:15:24.000,The Police Department reviewed your complaint and provided additional information below.,2021-03-19T02:15:28.000,NA,NA,NA,NA,NA,NA
522,50049041,2021-03-18T22:12:11.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10463,223 NAPLES TERRACE,NAPLES TERRACE,NA,NA,NA,NA,BRONX,NA,Open,08 BRONX,2057050036,BRONX,1010496,259816,ONLINE,Unspecified,BRONX,40.8797701,-73.90508911,40.8797701,-73.90508911,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",11272,48,5,40,33,NA,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
523,50050718,2021-03-18T22:12:09.000,DOT,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",Street,11215,213 12 STREET,12 STREET,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,BROOKLYN,12 STREET,In Progress,06 BROOKLYN,3010210051,BROOKLYN,986810,182945,ONLINE,Unspecified,BROOKLYN,40.66881813,-73.9907718,40.66881813,-73.9907718,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",17617,14,2,27,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,50046361,2021-03-18T22:12:07.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,602 WEST  141 STREET,WEST  141 STREET,NA,NA,NA,NA,NEW YORK,NA,Open,09 MANHATTAN,1020880038,MANHATTAN,997333,239507,MOBILE,Unspecified,MANHATTAN,40.82405726,-73.95272882,40.82405726,-73.95272882,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12428,37,4,23,19,NA,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
525,50050791,2021-03-18T22:11:56.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10024,2298 BROADWAY,BROADWAY,WEST   82 STREET,WEST   83 STREET,WEST   82 STREET,WEST   83 STREET,NEW YORK,BROADWAY,Closed,07 MANHATTAN,1012300043,MANHATTAN,990309,225756,ONLINE,Unspecified,MANHATTAN,40.78632217,-73.97812018,40.78632217,-73.97812018,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",12421,20,4,19,12,2021-03-18T22:19:45.000,The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.,2021-03-19T02:19:48.000,NA,NA,NA,NA,NA,NA
526,50053429,2021-03-18T22:11:22.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11209,10018 FOURTH AVENUE,FOURTH AVENUE,100 STREET,101 STREET,100 STREET,101 STREET,BROOKLYN,4 AVENUE,Closed,10 BROOKLYN,3061370045,BROOKLYN,974831,162438,MOBILE,Unspecified,BROOKLYN,40.61252618,-74.03392466,40.61252618,-74.03392466,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",17216,10,2,44,41,2021-03-18T22:35:16.000,The Police Department responded and upon arrival those responsible for the condition were gone.,2021-03-19T02:35:19.000,NA,NA,NA,NA,NA,NA
527,50048134,2021-03-18T22:10:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10462,1913 WALLACE AVENUE,WALLACE AVENUE,RHINELANDER AVENUE,BRONXDALE AVENUE,RHINELANDER AVENUE,BRONXDALE AVENUE,BRONX,WALLACE AVENUE,Closed,11 BRONX,2042600056,BRONX,1021733,248515,PHONE,Unspecified,BRONX,40.84871175,-73.86451709,40.84871175,-73.86451709,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",11271,59,5,22,32,2021-03-18T22:42:36.000,The Police Department responded to the complaint and took action to fix the condition.,2021-03-19T02:42:41.000,NA,NA,NA,NA,NA,NA
528,50046715,2021-03-18T22:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Underground,NA,11379,NA,NA,NA,NA,WOODHAVEN BOULEVARD,PENELOPE AVENUE,Middle Village,NA,Open,05 QUEENS,NA,QUEENS,1020933,202589,UNKNOWN,Unspecified,QUEENS,40.72266066,-73.86765949,40.72266066,-73.86765949,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",14785,54,3,34,62,NA,NA,NA,INTERSECTION,N/A,NA,NA,NA,NA
529,50049752,2021-03-18T22:10:00.000,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),NA,11411,117-01 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,LINDEN BLVD,117 RD,NA,NA,Cambria Heights,NA,Open,13 QUEENS,4127340008,QUEENS,1055343,192986,ONLINE,Unspecified,QUEENS,40.6960932,-73.74362117,40.6960932,-73.74362117,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",15311,63,3,6,63,NA,NA,NA,ADDRESS,N/A,NA,NA,NA,NA
530,50051723,2021-03-18T22:10:00.000,DOT,Department of Transportation,Traffic Signal Condition,Underground,NA,10314,NA,NA,NA,NA,MANOR ROAD,GANNON AVENUE SOUTH,STATEN ISLAND,NA,Closed,02 STATEN ISLAND,NA,STATEN ISLAND,950578,161307,UNKNOWN,Unspecified,STATEN ISLAND,40.60936285,-74.12127162,40.60936285,-74.12127162,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",10700,30,1,13,76,2021-03-18T22:55:00.000,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",2021-03-18T22:55:00.000,INTERSECTION,N/A,NA,NA,NA,NA
531,50048810,2021-03-18T22:09:52.000,DPR,Department of Parks and Recreation,New Tree Request,For One Address,Street,10312,639 BARCLAY AVENUE,BARCLAY AVENUE,KINGHORN STREET,HYLAN BOULEVARD,KINGHORN STREET,HYLAN BOULEVARD,STATEN ISLAND,BARCLAY AVENUE,In Progress,03 STATEN ISLAND,5063600001,STATEN ISLAND,937699,131383,MOBILE,Unspecified,STATEN ISLAND,40.52716914,-74.16744995,40.52716914,-74.16744995,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",10699,15,1,9,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,50050034,2021-03-18T22:09:25.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10026,131 CENTRAL PARK NORTH,CENTRAL PARK NORTH,NA,NA,NA,NA,NEW YORK,NA,Open,10 MANHATTAN,1018200017,MANHATTAN,997081,230289,ONLINE,Unspecified,MANHATTAN,40.79875679,-73.95365696,40.79875679,-73.95365696,"{""address"": """""," ""city"": """""," ""state"": """""," ""zip"": """"}",NA,18,4,36,18,NA,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2021-03-18T00:00:00.000,ADDRESS,NA,NA,NA,NA,NA
